Area,Type,Date,Real GDP (Legacy),Real Personal Income per Capita
"San Luis Obispo-Paso Robles, CA",MSA,2008-12-31,12574.056,44302.0
"San Luis Obispo-Paso Robles, CA",MSA,2009-12-31,12426.976,43882.9
"San Luis Obispo-Paso Robles, CA",MSA,2010-12-31,13053.432,44262.5
"San Luis Obispo-Paso Robles, CA",MSA,2011-12-31,13263.375,45493.3
"San Luis Obispo-Paso Robles, CA",MSA,2012-12-31,13543.65,46191.2
"San Luis Obispo-Paso Robles, CA",MSA,2013-12-31,14001.696,46743.3
"San Luis Obispo-Paso Robles, CA",MSA,2014-12-31,14213.934,48448.8
"San Luis Obispo-Paso Robles, CA",MSA,2015-12-31,14945.906,51300.0
"San Luis Obispo-Paso Robles, CA",MSA,2016-12-31,15194.948,52010.7
"San Luis Obispo-Paso Robles, CA",MSA,2017-12-31,15422.614,53625.9
"San Luis Obispo-Paso Robles, CA",MSA,2018-12-31,15796.95,54360.3
"San Luis Obispo-Paso Robles, CA",MSA,2019-12-31,15840.649,56962.2
"San Luis Obispo-Paso Robles, CA",MSA,2020-12-31,15360.333,60232.4
"San Luis Obispo-Paso Robles, CA",MSA,2021-12-31,15899.992,63042.4
"San Luis Obispo-Paso Robles, CA",MSA,2022-12-31,,58556.8
"Santa Cruz-Watsonville, CA",MSA,2001-12-31,11107.335,52602.2
"Santa Cruz-Watsonville, CA",MSA,2002-12-31,11059.671,51107.3
"Santa Cruz-Watsonville, CA",MSA,2003-12-31,11296.439,50814.2
"Santa Cruz-Watsonville, CA",MSA,2004-12-31,10968.24,51455.1
"Santa Cruz-Watsonville, CA",MSA,2005-12-31,10970.409,50429.8
"Santa Cruz-Watsonville, CA",MSA,2006-12-31,10903.485,51716.1
"Santa Cruz-Watsonville, CA",MSA,2007-12-31,10879.88,52716.4
"Santa Cruz-Watsonville, CA",MSA,2008-12-31,10945.744,52334.3
"Santa Cruz-Watsonville, CA",MSA,2009-12-31,11211.955,50953.2
"Santa Cruz-Watsonville, CA",MSA,2010-12-31,12108.628,53962.2
"Santa Cruz-Watsonville, CA",MSA,2011-12-31,11922.969,53112.3
"Santa Cruz-Watsonville, CA",MSA,2012-12-31,11705.257,54715.3
"Santa Cruz-Watsonville, CA",MSA,2013-12-31,12049.144,54553.9
"Santa Cruz-Watsonville, CA",MSA,2014-12-31,12299.32,55674.6
"Santa Cruz-Watsonville, CA",MSA,2015-12-31,12360.508,58481.8
"Santa Cruz-Watsonville, CA",MSA,2016-12-31,12597.03,59525.4
"Santa Cruz-Watsonville, CA",MSA,2017-12-31,12768.723,62065.2
"Santa Cruz-Watsonville, CA",MSA,2018-12-31,13246.454,63544.0
"Santa Cruz-Watsonville, CA",MSA,2019-12-31,14127.589,66950.0
"Santa Cruz-Watsonville, CA",MSA,2020-12-31,14003.025,74830.6
"Santa Cruz-Watsonville, CA",MSA,2021-12-31,14951.016,81647.8
"Santa Cruz-Watsonville, CA",MSA,2022-12-31,,74425.6
"Santa Fe, NM",MSA,2001-12-31,5368.988,44287.0
"Santa Fe, NM",MSA,2002-12-31,5770.512,44608.1
"Santa Fe, NM",MSA,2003-12-31,5593.057,44488.8
"Santa Fe, NM",MSA,2004-12-31,5842.216,45480.9
"Santa Fe, NM",MSA,2005-12-31,6030.66,46948.8
"Santa Fe, NM",MSA,2006-12-31,6390.143,49632.5
"Santa Fe, NM",MSA,2007-12-31,6622.452,50806.8
"Santa Fe, NM",MSA,2008-12-31,6917.64,50927.4
"Santa Fe, NM",MSA,2009-12-31,6379.335,49159.0
"Santa Fe, NM",MSA,2010-12-31,6401.156,48219.2
"Santa Fe, NM",MSA,2011-12-31,6276.798,49133.8
"Santa Fe, NM",MSA,2012-12-31,6163.137,49939.6
"Santa Fe, NM",MSA,2013-12-31,6203.311,48687.2
"Santa Fe, NM",MSA,2014-12-31,6334.444,51907.1
"Santa Fe, NM",MSA,2015-12-31,6168.89,52415.4
"Santa Fe, NM",MSA,2016-12-31,6182.311,54528.6
"Santa Fe, NM",MSA,2017-12-31,6123.27,54096.6
"Santa Fe, NM",MSA,2018-12-31,6239.632,56043.5
"Santa Fe, NM",MSA,2019-12-31,6240.287,58786.3
"Santa Fe, NM",MSA,2020-12-31,5718.588,60309.3
"Santa Fe, NM",MSA,2021-12-31,6082.743,66917.0
"Santa Fe, NM",MSA,2022-12-31,,64416.6
"Santa Maria-Santa Barbara, CA",MSA,2001-12-31,17976.028,44929.9
"Santa Maria-Santa Barbara, CA",MSA,2002-12-31,18690.777,44029.0
"Santa Maria-Santa Barbara, CA",MSA,2003-12-31,19398.289,45213.5
"Santa Maria-Santa Barbara, CA",MSA,2004-12-31,20025.671,49061.8
"Santa Maria-Santa Barbara, CA",MSA,2005-12-31,20830.418,50121.6
"Santa Maria-Santa Barbara, CA",MSA,2006-12-31,21164.197,52375.3
"Santa Maria-Santa Barbara, CA",MSA,2007-12-31,21554.565,52173.9
"Santa Maria-Santa Barbara, CA",MSA,2008-12-31,22045.791,50507.7
"Santa Maria-Santa Barbara, CA",MSA,2009-12-31,22573.538,49396.1
"Santa Maria-Santa Barbara, CA",MSA,2010-12-31,22375.651,49888.0
"Santa Maria-Santa Barbara, CA",MSA,2011-12-31,22434.007,51549.9
"Santa Maria-Santa Barbara, CA",MSA,2012-12-31,22959.581,52877.1
"Santa Maria-Santa Barbara, CA",MSA,2013-12-31,23302.304,51254.0
"Santa Maria-Santa Barbara, CA",MSA,2014-12-31,23807.041,52971.8
"Santa Maria-Santa Barbara, CA",MSA,2015-12-31,24986.874,55826.1
"Santa Maria-Santa Barbara, CA",MSA,2016-12-31,25172.214,55830.9
"Santa Maria-Santa Barbara, CA",MSA,2017-12-31,25825.395,57011.9
"Santa Maria-Santa Barbara, CA",MSA,2018-12-31,26917.013,58453.0
"Santa Maria-Santa Barbara, CA",MSA,2019-12-31,27069.375,60191.6
"Santa Maria-Santa Barbara, CA",MSA,2020-12-31,27085.759,65753.3
"Santa Maria-Santa Barbara, CA",MSA,2021-12-31,28531.154,70558.5
"Santa Maria-Santa Barbara, CA",MSA,2022-12-31,,65252.5
"Santa Rosa-Petaluma, CA",MSA,2001-12-31,20912.833,50584.5
"Santa Rosa-Petaluma, CA",MSA,2002-12-31,21717.359,49945.1
"Santa Rosa-Petaluma, CA",MSA,2003-12-31,21512.326,49457.6
"Santa Rosa-Petaluma, CA",MSA,2004-12-31,21456.093,48686.8
"Santa Rosa-Petaluma, CA",MSA,2005-12-31,21821.595,48732.6
"Santa Rosa-Petaluma, CA",MSA,2006-12-31,22033.382,50644.6
"Santa Rosa-Petaluma, CA",MSA,2007-12-31,22409.403,50867.6
"Santa Rosa-Petaluma, CA",MSA,2008-12-31,22250.97,48463.1
"Santa Rosa-Petaluma, CA",MSA,2009-12-31,21430.364,46726.9
"Santa Rosa-Petaluma, CA",MSA,2010-12-31,22072.212,47300.3
"Santa Rosa-Petaluma, CA",MSA,2011-12-31,22434.452,47910.2
"Santa Rosa-Petaluma, CA",MSA,2012-12-31,22779.964,48925.4
"Santa Rosa-Petaluma, CA",MSA,2013-12-31,23247.064,49621.2
"Santa Rosa-Petaluma, CA",MSA,2014-12-31,24074.511,51313.7
"Santa Rosa-Petaluma, CA",MSA,2015-12-31,25156.011,55082.0
"Santa Rosa-Petaluma, CA",MSA,2016-12-31,25745.062,56482.2
"Santa Rosa-Petaluma, CA",MSA,2017-12-31,26260.316,57857.8
"Santa Rosa-Petaluma, CA",MSA,2018-12-31,27526.95,59841.3
"Santa Rosa-Petaluma, CA",MSA,2019-12-31,27622.393,63570.2
"Santa Rosa-Petaluma, CA",MSA,2020-12-31,26625.686,68683.2
"Santa Rosa-Petaluma, CA",MSA,2021-12-31,28339.324,72071.3
"Santa Rosa-Petaluma, CA",MSA,2022-12-31,,67130.9
"Savannah, GA",MSA,2001-12-31,12584.155,36989.3
"Savannah, GA",MSA,2002-12-31,12839.015,37530.0
"Savannah, GA",MSA,2003-12-31,13208.848,38674.0
"Savannah, GA",MSA,2004-12-31,13845.826,39524.5
"Savannah, GA",MSA,2005-12-31,14737.423,40484.2
"Savannah, GA",MSA,2006-12-31,15430.268,41580.2
"Savannah, GA",MSA,2007-12-31,15753.146,42468.8
"Savannah, GA",MSA,2008-12-31,15510.79,42430.4
"Savannah, GA",MSA,2009-12-31,15389.716,41474.9
"Savannah, GA",MSA,2010-12-31,15691.687,41903.3
"Savannah, GA",MSA,2011-12-31,16063.934,42900.9
"Savannah, GA",MSA,2012-12-31,16578.746,41955.5
"Savannah, GA",MSA,2013-12-31,16549.345,41383.7
"Savannah, GA",MSA,2014-12-31,17247.089,42014.3
"Savannah, GA",MSA,2015-12-31,17731.389,43370.3
"Savannah, GA",MSA,2016-12-31,18402.566,43064.9
"Savannah, GA",MSA,2017-12-31,18997.348,44069.2
"Savannah, GA",MSA,2018-12-31,19116.013,44831.4
"Savannah, GA",MSA,2019-12-31,19804.193,44889.5
"Savannah, GA",MSA,2020-12-31,18981.216,48108.9
"Savannah, GA",MSA,2021-12-31,20660.631,50762.3
"Savannah, GA",MSA,2022-12-31,,47726.5
"Scranton--Wilkes-Barre, PA",MSA,2001-12-31,20606.178,37077.2
"Scranton--Wilkes-Barre, PA",MSA,2002-12-31,20572.743,37213.0
"Scranton--Wilkes-Barre, PA",MSA,2003-12-31,20940.939,37273.4
"Scranton--Wilkes-Barre, PA",MSA,2004-12-31,21424.248,38006.4
"Scranton--Wilkes-Barre, PA",MSA,2005-12-31,21660.343,37907.0
"Scranton--Wilkes-Barre, PA",MSA,2006-12-31,21859.092,38316.4
"Scranton--Wilkes-Barre, PA",MSA,2007-12-31,22381.325,39253.7
"Scranton--Wilkes-Barre, PA",MSA,2008-12-31,22736.702,39795.2
"Scranton--Wilkes-Barre, PA",MSA,2009-12-31,22498.862,39696.0
"Scranton--Wilkes-Barre, PA",MSA,2010-12-31,22947.984,40084.4
"Scranton--Wilkes-Barre, PA",MSA,2011-12-31,23130.156,40339.1
"Scranton--Wilkes-Barre, PA",MSA,2012-12-31,23253.981,40138.7
"Scranton--Wilkes-Barre, PA",MSA,2013-12-31,23315.855,39378.6
"Scranton--Wilkes-Barre, PA",MSA,2014-12-31,23782.085,39973.7
"Scranton--Wilkes-Barre, PA",MSA,2015-12-31,24470.931,41461.0
"Scranton--Wilkes-Barre, PA",MSA,2016-12-31,24776.172,42154.4
"Scranton--Wilkes-Barre, PA",MSA,2017-12-31,24715.584,42184.6
"Scranton--Wilkes-Barre, PA",MSA,2018-12-31,24835.02,43137.5
"Scranton--Wilkes-Barre, PA",MSA,2019-12-31,25221.005,43878.0
"Scranton--Wilkes-Barre, PA",MSA,2020-12-31,23943.505,47682.4
"Scranton--Wilkes-Barre, PA",MSA,2021-12-31,24881.438,48601.5
"Scranton--Wilkes-Barre, PA",MSA,2022-12-31,,45073.2
"Seattle-Tacoma-Bellevue, WA",MSA,2001-12-31,197751.593,51571.3
"Seattle-Tacoma-Bellevue, WA",MSA,2002-12-31,197810.641,51120.7
"Seattle-Tacoma-Bellevue, WA",MSA,2003-12-31,200488.56,51317.3
"Seattle-Tacoma-Bellevue, WA",MSA,2004-12-31,205095.851,53722.5
"Seattle-Tacoma-Bellevue, WA",MSA,2005-12-31,219007.669,53217.1
"Seattle-Tacoma-Bellevue, WA",MSA,2006-12-31,229388.451,55960.1
"Seattle-Tacoma-Bellevue, WA",MSA,2007-12-31,245638.529,58400.6
"Seattle-Tacoma-Bellevue, WA",MSA,2008-12-31,251340.154,58135.1
"Seattle-Tacoma-Bellevue, WA",MSA,2009-12-31,241681.397,53827.5
"Seattle-Tacoma-Bellevue, WA",MSA,2010-12-31,248596.172,53534.4
"Seattle-Tacoma-Bellevue, WA",MSA,2011-12-31,256699.588,54898.9
"Seattle-Tacoma-Bellevue, WA",MSA,2012-12-31,269458.587,58149.2
"Seattle-Tacoma-Bellevue, WA",MSA,2013-12-31,279660.342,58055.5
"Seattle-Tacoma-Bellevue, WA",MSA,2014-12-31,291560.585,61190.6
"Seattle-Tacoma-Bellevue, WA",MSA,2015-12-31,303613.979,63782.5
"Seattle-Tacoma-Bellevue, WA",MSA,2016-12-31,315433.699,65767.4
"Seattle-Tacoma-Bellevue, WA",MSA,2017-12-31,335073.627,68086.3
"Seattle-Tacoma-Bellevue, WA",MSA,2018-12-31,361521.592,70733.3
"Seattle-Tacoma-Bellevue, WA",MSA,2019-12-31,375997.193,74171.0
"Seattle-Tacoma-Bellevue, WA",MSA,2020-12-31,384268.122,78162.2
"Seattle-Tacoma-Bellevue, WA",MSA,2021-12-31,413816.976,82745.9
"Seattle-Tacoma-Bellevue, WA",MSA,2022-12-31,,79379.1
"Sebastian-Vero Beach, FL",MSA,2001-12-31,3979.474,56034.7
"Sebastian-Vero Beach, FL",MSA,2002-12-31,4260.734,55530.6
"Sebastian-Vero Beach, FL",MSA,2003-12-31,4555.675,56430.8
"Sebastian-Vero Beach, FL",MSA,2004-12-31,4860.194,61434.0
"Sebastian-Vero Beach, FL",MSA,2005-12-31,5266.958,64712.2
"Sebastian-Vero Beach, FL",MSA,2006-12-31,5290.76,70236.7
"Sebastian-Vero Beach, FL",MSA,2007-12-31,5460.936,69610.5
"Sebastian-Vero Beach, FL",MSA,2008-12-31,5122.827,68475.6
"Sebastian-Vero Beach, FL",MSA,2009-12-31,4794.832,58483.6
"Sebastian-Vero Beach, FL",MSA,2010-12-31,4612.195,58552.9
"Sebastian-Vero Beach, FL",MSA,2011-12-31,4653.738,62240.8
"Sebastian-Vero Beach, FL",MSA,2012-12-31,4758.248,64118.8
"Sebastian-Vero Beach, FL",MSA,2013-12-31,4831.77,62750.0
"Sebastian-Vero Beach, FL",MSA,2014-12-31,5015.833,66789.4
"Sebastian-Vero Beach, FL",MSA,2015-12-31,5378.608,69145.4
"Sebastian-Vero Beach, FL",MSA,2016-12-31,5822.835,71380.7
"Sebastian-Vero Beach, FL",MSA,2017-12-31,5899.911,73947.9
"Sebastian-Vero Beach, FL",MSA,2018-12-31,6019.494,78316.3
"Sebastian-Vero Beach, FL",MSA,2019-12-31,6232.94,80879.4
"Sebastian-Vero Beach, FL",MSA,2020-12-31,6202.152,83251.8
"Sebastian-Vero Beach, FL",MSA,2021-12-31,6557.964,91296.9
"Sebastian-Vero Beach, FL",MSA,2022-12-31,,90699.5
"Sebring-Avon Park, FL",MSA,2001-12-31,1868.324,28495.5
"Sebring-Avon Park, FL",MSA,2002-12-31,2019.732,29112.4
"Sebring-Avon Park, FL",MSA,2003-12-31,2088.166,29367.0
"Sebring-Avon Park, FL",MSA,2004-12-31,2218.837,29536.1
"Sebring-Avon Park, FL",MSA,2005-12-31,2369.473,29909.6
"Sebring-Avon Park, FL",MSA,2006-12-31,2573.783,30801.6
"Sebring-Avon Park, FL",MSA,2007-12-31,2561.125,31391.9
"Sebring-Avon Park, FL",MSA,2008-12-31,2411.216,30925.7
"Sebring-Avon Park, FL",MSA,2009-12-31,2424.602,31165.9
"Sebring-Avon Park, FL",MSA,2010-12-31,2339.59,32121.9
"Sebring-Avon Park, FL",MSA,2011-12-31,2255.579,32250.0
"Sebring-Avon Park, FL",MSA,2012-12-31,2343.694,32232.8
"Sebring-Avon Park, FL",MSA,2013-12-31,2202.056,31527.1
"Sebring-Avon Park, FL",MSA,2014-12-31,2204.009,31924.9
"Sebring-Avon Park, FL",MSA,2015-12-31,2245.501,32990.9
"Sebring-Avon Park, FL",MSA,2016-12-31,2317.301,33125.4
"Sebring-Avon Park, FL",MSA,2017-12-31,2364.405,33701.5
"Sebring-Avon Park, FL",MSA,2018-12-31,2272.3,33393.8
"Sebring-Avon Park, FL",MSA,2019-12-31,2416.158,34668.3
"Sebring-Avon Park, FL",MSA,2020-12-31,2393.429,36998.5
"Sebring-Avon Park, FL",MSA,2021-12-31,2428.533,38250.1
"Sebring-Avon Park, FL",MSA,2022-12-31,,36060.1
"Sheboygan, WI",MSA,2001-12-31,5593.766,40396.9
"Sheboygan, WI",MSA,2002-12-31,5693.866,41351.2
"Sheboygan, WI",MSA,2003-12-31,5830.406,41135.2
"Sheboygan, WI",MSA,2004-12-31,6210.386,42280.4
"Sheboygan, WI",MSA,2005-12-31,6080.798,41424.5
"Sheboygan, WI",MSA,2006-12-31,6041.036,41882.0
"Sheboygan, WI",MSA,2007-12-31,6203.092,42847.3
"Sheboygan, WI",MSA,2008-12-31,6089.622,44390.2
"Sheboygan, WI",MSA,2009-12-31,5791.475,43627.2
"Sheboygan, WI",MSA,2010-12-31,5881.488,42835.0
"Sheboygan, WI",MSA,2011-12-31,5986.703,44049.6
"Sheboygan, WI",MSA,2012-12-31,6036.499,45894.1
"Sheboygan, WI",MSA,2013-12-31,6050.92,44450.3
"Sheboygan, WI",MSA,2014-12-31,6140.914,45523.2
"Sheboygan, WI",MSA,2015-12-31,6282.181,47167.1
"Sheboygan, WI",MSA,2016-12-31,6506.174,47289.6
"Sheboygan, WI",MSA,2017-12-31,6484.767,48927.7
"Sheboygan, WI",MSA,2018-12-31,6586.646,50141.9
"Sheboygan, WI",MSA,2019-12-31,6459.342,50195.6
"Sheboygan, WI",MSA,2020-12-31,6222.854,52529.1
"Sheboygan, WI",MSA,2021-12-31,6470.065,53956.4
"Sheboygan, WI",MSA,2022-12-31,,52014.9
"Sherman-Denison, TX",MSA,2001-12-31,3127.864,32159.0
"Sherman-Denison, TX",MSA,2002-12-31,3207.642,32149.6
"Sherman-Denison, TX",MSA,2003-12-31,3261.898,32455.5
"Sherman-Denison, TX",MSA,2004-12-31,3473.589,33089.3
"Sherman-Denison, TX",MSA,2005-12-31,3508.475,33679.3
"Sherman-Denison, TX",MSA,2006-12-31,3806.857,34977.9
"Sherman-Denison, TX",MSA,2007-12-31,3746.975,36362.5
"Sherman-Denison, TX",MSA,2008-12-31,3787.663,37712.3
"Sherman-Denison, TX",MSA,2009-12-31,3788.149,36183.6
"Sherman-Denison, TX",MSA,2010-12-31,3883.422,36453.0
"Sherman-Denison, TX",MSA,2011-12-31,4077.761,37360.6
"Sherman-Denison, TX",MSA,2012-12-31,4192.763,38253.8
"Sherman-Denison, TX",MSA,2013-12-31,4226.71,38467.7
"Sherman-Denison, TX",MSA,2014-12-31,4282.513,39739.2
"Sherman-Denison, TX",MSA,2015-12-31,4415.646,40467.3
"Sherman-Denison, TX",MSA,2016-12-31,4507.768,41389.0
"Sherman-Denison, TX",MSA,2017-12-31,4494.034,41450.8
"Sherman-Denison, TX",MSA,2018-12-31,4730.225,42471.7
"Sherman-Denison, TX",MSA,2019-12-31,4761.088,43860.9
"Sherman-Denison, TX",MSA,2020-12-31,4750.612,46700.4
"Sherman-Denison, TX",MSA,2021-12-31,4988.343,48506.8
"Sherman-Denison, TX",MSA,2022-12-31,,46011.7
"Shreveport-Bossier City, LA",MSA,2001-12-31,15297.578,36457.4
"Shreveport-Bossier City, LA",MSA,2002-12-31,15403.754,36943.7
"Shreveport-Bossier City, LA",MSA,2003-12-31,16091.482,37260.8
"Shreveport-Bossier City, LA",MSA,2004-12-31,16977.651,37195.2
"Shreveport-Bossier City, LA",MSA,2005-12-31,17992.654,39358.6
"Shreveport-Bossier City, LA",MSA,2006-12-31,18653.776,40403.7
"Shreveport-Bossier City, LA",MSA,2007-12-31,17196.087,40292.9
"Shreveport-Bossier City, LA",MSA,2008-12-31,17294.897,44743.0
"Shreveport-Bossier City, LA",MSA,2009-12-31,19843.18,42522.1
"Shreveport-Bossier City, LA",MSA,2010-12-31,20988.818,44192.9
"Shreveport-Bossier City, LA",MSA,2011-12-31,22173.937,43914.9
"Shreveport-Bossier City, LA",MSA,2012-12-31,21049.338,43755.1
"Shreveport-Bossier City, LA",MSA,2013-12-31,19423.37,43458.7
"Shreveport-Bossier City, LA",MSA,2014-12-31,19367.631,44476.1
"Shreveport-Bossier City, LA",MSA,2015-12-31,19977.362,44049.2
"Shreveport-Bossier City, LA",MSA,2016-12-31,19835.303,43118.8
"Shreveport-Bossier City, LA",MSA,2017-12-31,20308.892,43234.7
"Shreveport-Bossier City, LA",MSA,2018-12-31,20925.389,45155.7
"Shreveport-Bossier City, LA",MSA,2019-12-31,21390.399,45434.4
"Shreveport-Bossier City, LA",MSA,2020-12-31,20144.333,49921.7
"Shreveport-Bossier City, LA",MSA,2021-12-31,20904.884,50801.1
"Shreveport-Bossier City, LA",MSA,2022-12-31,,48136.3
"Sierra Vista-Douglas, AZ",MSA,2001-12-31,3382.184,29466.0
"Sierra Vista-Douglas, AZ",MSA,2002-12-31,3421.99,30478.9
"Sierra Vista-Douglas, AZ",MSA,2003-12-31,3663.492,32374.4
"Sierra Vista-Douglas, AZ",MSA,2004-12-31,3788.897,33120.4
"Sierra Vista-Douglas, AZ",MSA,2005-12-31,3981.115,34115.2
"Sierra Vista-Douglas, AZ",MSA,2006-12-31,4050.303,34778.3
"Sierra Vista-Douglas, AZ",MSA,2007-12-31,4318.732,36262.7
"Sierra Vista-Douglas, AZ",MSA,2008-12-31,4411.343,37082.5
"Sierra Vista-Douglas, AZ",MSA,2009-12-31,4422.389,38491.7
"Sierra Vista-Douglas, AZ",MSA,2010-12-31,4579.776,38312.8
"Sierra Vista-Douglas, AZ",MSA,2011-12-31,4611.396,38152.6
"Sierra Vista-Douglas, AZ",MSA,2012-12-31,4429.315,36580.1
"Sierra Vista-Douglas, AZ",MSA,2013-12-31,4287.516,35952.8
"Sierra Vista-Douglas, AZ",MSA,2014-12-31,4147.943,36407.8
"Sierra Vista-Douglas, AZ",MSA,2015-12-31,4223.038,37676.3
"Sierra Vista-Douglas, AZ",MSA,2016-12-31,4287.83,37839.8
"Sierra Vista-Douglas, AZ",MSA,2017-12-31,4224.501,38919.8
"Sierra Vista-Douglas, AZ",MSA,2018-12-31,4256.763,38840.2
"Sierra Vista-Douglas, AZ",MSA,2019-12-31,4309.976,39892.0
"Sierra Vista-Douglas, AZ",MSA,2020-12-31,4519.163,44760.2
"Sierra Vista-Douglas, AZ",MSA,2021-12-31,4488.149,45362.3
"Sierra Vista-Douglas, AZ",MSA,2022-12-31,,43255.9
"Sioux City, IA-NE-SD",MSA,2001-12-31,7584.736,36580.3
"Sioux City, IA-NE-SD",MSA,2002-12-31,6839.464,36742.3
"Sioux City, IA-NE-SD",MSA,2003-12-31,6739.983,37163.6
"Sioux City, IA-NE-SD",MSA,2004-12-31,7170.294,39248.9
"Sioux City, IA-NE-SD",MSA,2005-12-31,7480.723,41270.6
"Sioux City, IA-NE-SD",MSA,2006-12-31,7623.343,42219.0
"Sioux City, IA-NE-SD",MSA,2007-12-31,7805.444,45162.3
"Sioux City, IA-NE-SD",MSA,2008-12-31,8171.104,48016.7
"Sioux City, IA-NE-SD",MSA,2009-12-31,7660.627,44590.7
"Sioux City, IA-NE-SD",MSA,2010-12-31,7839.424,45150.3
"Sioux City, IA-NE-SD",MSA,2011-12-31,7526.763,43191.9
"Sioux City, IA-NE-SD",MSA,2012-12-31,7191.503,43421.5
"Sioux City, IA-NE-SD",MSA,2013-12-31,7064.058,42168.6
"Sioux City, IA-NE-SD",MSA,2014-12-31,7062.379,43458.7
"Sioux City, IA-NE-SD",MSA,2015-12-31,7293.392,46027.3
"Sioux City, IA-NE-SD",MSA,2016-12-31,7375.395,46113.7
"Sioux City, IA-NE-SD",MSA,2017-12-31,7217.637,45896.9
"Sioux City, IA-NE-SD",MSA,2018-12-31,7584.625,47471.4
"Sioux City, IA-NE-SD",MSA,2019-12-31,7629.171,49463.8
"Sioux City, IA-NE-SD",MSA,2020-12-31,7695.067,51105.4
"Sioux City, IA-NE-SD",MSA,2021-12-31,8191.532,52697.6
"Sioux City, IA-NE-SD",MSA,2022-12-31,,51211.7
"Sioux Falls, SD",MSA,2001-12-31,8862.965,41357.7
"Sioux Falls, SD",MSA,2002-12-31,10431.068,41760.1
"Sioux Falls, SD",MSA,2003-12-31,10197.41,42627.9
"Sioux Falls, SD",MSA,2004-12-31,12028.674,44057.3
"Sioux Falls, SD",MSA,2005-12-31,12948.66,45802.5
"Sioux Falls, SD",MSA,2006-12-31,14147.033,48658.1
"Sioux Falls, SD",MSA,2007-12-31,14290.1,50631.2
"Sioux Falls, SD",MSA,2008-12-31,14699.126,51807.0
"Sioux Falls, SD",MSA,2009-12-31,15520.65,50357.3
"Sioux Falls, SD",MSA,2010-12-31,14969.717,51301.4
"Sioux Falls, SD",MSA,2011-12-31,15965.295,50949.7
"Sioux Falls, SD",MSA,2012-12-31,17427.521,52124.2
"Sioux Falls, SD",MSA,2013-12-31,16858.637,49709.0
"Sioux Falls, SD",MSA,2014-12-31,17642.396,52383.0
"Sioux Falls, SD",MSA,2015-12-31,17861.294,55682.2
"Sioux Falls, SD",MSA,2016-12-31,18147.375,56099.4
"Sioux Falls, SD",MSA,2017-12-31,17918.645,56479.2
"Sioux Falls, SD",MSA,2018-12-31,17874.246,57354.7
"Sioux Falls, SD",MSA,2019-12-31,18681.077,60646.4
"Sioux Falls, SD",MSA,2020-12-31,18657.278,63669.6
"Sioux Falls, SD",MSA,2021-12-31,19752.1,66139.5
"Sioux Falls, SD",MSA,2022-12-31,,64395.0
"South Bend-Mishawaka, IN-MI",MSA,2001-12-31,11679.047,37110.3
"South Bend-Mishawaka, IN-MI",MSA,2002-12-31,11939.773,37666.2
"South Bend-Mishawaka, IN-MI",MSA,2003-12-31,12581.969,37521.1
"South Bend-Mishawaka, IN-MI",MSA,2004-12-31,12991.163,38558.4
"South Bend-Mishawaka, IN-MI",MSA,2005-12-31,13067.512,38680.6
"South Bend-Mishawaka, IN-MI",MSA,2006-12-31,13330.626,39741.4
"South Bend-Mishawaka, IN-MI",MSA,2007-12-31,13397.983,40051.5
"South Bend-Mishawaka, IN-MI",MSA,2008-12-31,12842.852,39461.4
"South Bend-Mishawaka, IN-MI",MSA,2009-12-31,11544.185,37398.3
"South Bend-Mishawaka, IN-MI",MSA,2010-12-31,12140.698,38002.3
"South Bend-Mishawaka, IN-MI",MSA,2011-12-31,12278.758,39322.0
"South Bend-Mishawaka, IN-MI",MSA,2012-12-31,12396.507,40135.7
"South Bend-Mishawaka, IN-MI",MSA,2013-12-31,12536.176,40074.9
"South Bend-Mishawaka, IN-MI",MSA,2014-12-31,12977.11,41172.7
"South Bend-Mishawaka, IN-MI",MSA,2015-12-31,13187.921,43576.0
"South Bend-Mishawaka, IN-MI",MSA,2016-12-31,13173.171,43457.7
"South Bend-Mishawaka, IN-MI",MSA,2017-12-31,13233.566,44578.9
"South Bend-Mishawaka, IN-MI",MSA,2018-12-31,13820.436,45600.4
"South Bend-Mishawaka, IN-MI",MSA,2019-12-31,14150.611,45350.9
"South Bend-Mishawaka, IN-MI",MSA,2020-12-31,13221.173,47893.0
"South Bend-Mishawaka, IN-MI",MSA,2021-12-31,14069.532,50660.6
"South Bend-Mishawaka, IN-MI",MSA,2022-12-31,,48611.6
South Carolina,State,2001-12-31,151015.9,34054.7
South Carolina,State,2002-12-31,155275.1,34240.4
South Carolina,State,2003-12-31,161269.3,34396.2
South Carolina,State,2004-12-31,164083.4,34940.7
South Carolina,State,2005-12-31,169488.5,35477.2
South Carolina,State,2006-12-31,173370.9,36462.8
South Carolina,State,2007-12-31,178474.6,37167.9
South Carolina,State,2008-12-31,176567.6,37131.4
South Carolina,State,2009-12-31,168851.8,35957.1
South Carolina,State,2010-12-31,172131.0,36179.1
South Carolina,State,2011-12-31,176083.2,37065.6
South Carolina,State,2012-12-31,177618.1,37863.9
South Carolina,State,2013-12-31,180881.6,37487.7
South Carolina,State,2014-12-31,185986.9,38854.1
South Carolina,State,2015-12-31,192019.9,40675.7
South Carolina,State,2016-12-31,198005.7,41443.5
South Carolina,State,2017-12-31,202512.4,42367.7
South Carolina,State,2018-12-31,207101.2,42925.3
South Carolina,State,2019-12-31,213237.8,44582.8
